tipo_inmueble;precio_vivienda;barrio;sup_total ;area_construida;habitaciones;baños;lat;long;Precio_entorno;cant_hom;Estrato
Apartamento;560;San Antonio;130;130;4;3;3,4492;-76,546;804,14;3;4
Casa;210;Aguablanca;104;100;3;2;3,45108;-76,5154;297,00;7;3
Casa;249;Aguablanca;252;252;5;3;3,45108;-76,5154;297,00;7;3
Casa;260;Aguablanca;250;250;5;3;3,45108;-76,5154;297,00;7;3
Casa;210;Aguablanca;150;150;3;2;3,433;-76,5177;250,00;14;3
Casa;320;Aguablanca;150;150;3;2;3,433;-76,5177;250,00;14;3
Casa;335;Aguablanca;333;333;7;4;3,433;-76,5177;250,00;14;3
Casa;950;Aguacatal;284;284;3;5;3,458259;-76,5625;1115,00;3;4
Apartamento;970;Aguacatal;175;175;3;5;3,4572;-76,553;1185,00;3;4
Casa;1100;Aguacatal;350;350;3;5;3,458259;-76,5625;1115,00;3;4
Apartamento;1150;Aguacatal;229;229;3;4;3,458259;-76,5625;1115,00;3;4
Apartamento;1190;Aguacatal;230;230;3;4;3,458259;-76,5625;1115,00;3;4
Apartamento;1350;Aguacatal;278;278;3;3;3,458259;-76,5625;1115,00;3;4
Apartamento;96;Aguacatal;60;60;3;2;3,457576;-76,5589;673,89;11;4
Apartamento;110;Aguacatal;63;63;3;2;3,457576;-76,5589;673,89;11;4
Apartamento;115;Aguacatal;58;58;3;2;3,457576;-76,5589;673,89;11;4
Apartamento;125;Aguacatal;71;71;2;2;3,457576;-76,5589;673,89;11;4
Apartamento;130;Aguacatal;60;60;3;2;3,457576;-76,5589;673,89;11;4
Apartamento;139;Aguacatal;60;60;2;2;3,457576;-76,5589;673,89;11;4
Apartamento;140;Aguacatal;58;58;3;2;3,457576;-76,5589;673,89;11;4
Apartamento;145;Aguacatal;45;45;2;2;3,457576;-76,5589;673,89;11;4
Apartamento;150;Aguacatal;55;55;2;1;3,457576;-76,5589;673,89;11;4
Apartamento;160;Aguacatal;54;54;2;2;3,457576;-76,5589;673,89;11;4
Apartamento;170;Aguacatal;45;45;2;1;3,457576;-76,5589;673,89;11;4
Apartamento;250;Aguacatal;80;80;3;2;3,457576;-76,5589;673,89;11;4
Apartamento;680;Aguacatal;164;164;4;4;3,457576;-76,5589;673,89;11;4
Apartamento;850;Aguacatal;190;190;3;4;3,457576;-76,5589;673,89;11;4
Apartamento;895;Aguacatal;189;189;3;4;3,457576;-76,5589;673,89;11;4
Apartamento;980;Aguacatal;174;174;3;5;3,457576;-76,5589;673,89;11;4
Apartamento;980;Aguacatal;85;85;2;1;3,457576;-76,5589;673,89;11;4
Casa;980;Aguacatal;250;250;4;5;3,457576;-76,5589;673,89;11;4
Apartamento;1050;Aguacatal;216;216;3;4;3,457576;-76,5589;673,89;11;4
Casa;1200;Aguacatal;200;200;3;3;3,457576;-76,5589;673,89;11;4
Apartamento;1200;Aguacatal;400;400;4;4;3,457576;-76,5589;673,89;11;4
Casa;1650;Aguacatal;392;392;3;4;3,457576;-76,5589;673,89;11;4
Apartamento;1700;Aguacatal;325;325;4;6;3,457576;-76,5589;673,89;11;4
Apartamento;1800;Aguacatal;370;370;3;6;3,457576;-76,5589;673,89;11;4
Apartamento;1950;Aguacatal;393;380;4;5;3,457576;-76,5589;673,89;11;4
Apartamento;235;Alameda;70;70;3;2;3,370024;-76,5234;276,71;1;3
Apartamento;250;Alameda;82;82;3;3;3,372603;-76,525;270,99;2;3
Casa;285;Alameda;126;123;3;2;3,432644;-76,5358;494,50;6;3
Casa;495;Alameda;286;286;5;2;3,432644;-76,5358;494,50;6;3
Apartamento;127;Alameda;62;62;3;2;3,495183;-76,5;202,14;10;3
Casa;215;Alameda;180;180;3;2;3,495183;-76,5;202,14;10;3
Casa;498;Alameda;313;313;6;3;3,437889;-76,5368;372,67;10;3
Casa;400;Alameda;243;243;4;2;3,4372;-76,537;372,67;11;3
Apartamento;220;Alameda;175;163;5;2;3,437043;-76,5344;372,67;13;3
Apartamento;138;Brisas De Los Alamos;58;58;2;2;3,487477;-76,5092;193,73;4;3
Apartamento;160;Brisas De Los Alamos;61;61;3;2;3,487477;-76,5092;193,73;4;3
Casa;230;Brisas De Los Alamos;75;75;3;2;3,487477;-76,5092;193,73;4;3
Apartamento;135;Brisas De Los Alamos;65;60;3;2;3,4892;-76,506;159,75;7;3
Apartamento;140;Brisas De Los Alamos;56;56;2;2;3,485753;-76,5076;193,73;9;3
Apartamento;143;Brisas De Los Alamos;56;56;2;2;3,485753;-76,5076;193,73;9;3
Apartamento;145;Brisas De Los Alamos;61;61;3;2;3,4862;-76,507;188,83;9;3
Casa;230;Brisas De Los Alamos;100;100;4;2;3,485753;-76,5076;193,73;9;3
Casa;290;Brisas De Los Alamos;75;75;4;1;3,485753;-76,5076;193,73;9;3
Apartamento;133;Alcazares;54;54;3;2;3,483081;-76,4931;143,11;8;3
Apartamento;87;Alcazares;45;45;3;1;3,487983;-76,4917;87,33;16;3
Apartamento;95;Alcazares;56;56;3;1;3,487983;-76,4917;87,33;16;3
Apartamento;99;Alcazares;48;48;3;1;3,487983;-76,4917;87,33;16;3
Casa;360;Alferez Real;238;238;5;4;3,390413;-76,5481;700,20;6;2
Casa;920;Alferez Real;400;400;4;6;3,390413;-76,5481;700,20;6;2
Casa;255;Alfonso Barberena;150;150;4;3;3,435314;-76,5076;250,00;34;2
Apartamento;152;El Guabal;65;65;3;1;3,418419;-76,53;314,17;11;3
Apartamento;120;Alto Nápoles;61;61;3;2;3,3892;-76,553;228,67;8;3
Apartamento;223;Alto Nápoles;81;81;3;3;3,385883;-76,5559;276,50;24;3
Apartamento;402;Altos De Menga;114;114;2;3;3,49091;-76,5254;512,01;3;5
Apartamento;475;Altos De Menga;140;140;3;3;3,49091;-76,5254;512,01;3;5
Apartamento;750;Altos De Menga;220;220;3;4;3,49091;-76,5254;512,01;3;5
Apartamento;480;Altos De Menga;236;236;3;4;3,4572;-76,536;836,54;4;5
Apartamento;53;Altos De Santa Elena;48;48;2;1;3,369719;-76,5566;154,00;3;1
Apartamento;75;Altos De Santa Elena;50;50;2;1;3,369719;-76,5566;154,00;3;1
Apartamento;75;Altos De Santa Elena;48;48;2;1;3,369719;-76,5566;154,00;3;1
Apartamento;85;Altos De Santa Elena;50;50;2;1;3,369719;-76,5566;154,00;3;1
Apartamento;75;Altos De Santa Elena;48;48;2;1;3,369214;-76,5554;154,00;7;1
Apartamento;85;Altos De Santa Elena;47;47;2;1;3,369214;-76,5554;154,00;7;1
Apartamento;530;Altos De Santa Isabel;135;135;3;4;3,425098;-76,5455;498,45;5;6
Apartamento;630;Altos De Santa Isabel;145;145;3;4;3,369214;-76,5554;154,00;7;6
Casa;900;Altos De Santa Isabel;294;294;5;6;3,412401;-76,5556;434,00;7;6
Apartamento;165;Las Américas;57;57;3;1;3,44759;-76,5061;261,30;8;3
Apartamento;165;Las Américas;57;57;2;1;3,44759;-76,5061;261,30;8;3
Casa;330;Aranjuez;290;290;6;4;3,436459;-76,5231;391,81;9;3
Casa;400;Aranjuez;330;330;2;2;3,436459;-76,5231;391,81;9;3
Casa;550;Aranjuez;528;300;15;5;3,436459;-76,5231;391,81;9;3
Casa;600;Aranjuez;533;490;10;8;3,436459;-76,5231;391,81;9;3
Apartamento;330;Arboledas;168;168;3;3;3,447676;-76,5504;816,52;1;6
Apartamento;500;Arboledas;246;246;4;5;3,447676;-76,5504;816,52;1;6
Apartamento;580;Arboledas;158;158;4;4;3,447676;-76,5504;816,52;1;6
Apartamento;593;Arboledas;122;122;2;3;3,447676;-76,5504;816,52;1;6
Apartamento;640;Arboledas;170;170;3;3;3,447676;-76,5504;816,52;1;6
Apartamento;690;Arboledas;204;204;4;3;3,447676;-76,5504;816,52;1;6
Apartamento;770;Arboledas;143;143;3;4;3,447676;-76,5504;816,52;1;6
Apartamento;770;Arboledas;141;141;4;5;3,447676;-76,5504;816,52;1;6
Apartamento;850;Arboledas;198;198;3;4;3,447676;-76,5504;816,52;1;6
Apartamento;1000;Arboledas;260;260;3;4;3,447676;-76,5504;816,52;1;6
Apartamento;1300;Arboledas;236;236;4;6;3,447676;-76,5504;816,52;1;6
Casa;175;Asturias;132;130;4;2;3,437992;-76,5014;198,33;24;2
Casa;185;Atanasio Girardot;114;114;4;1;3,445151;-76,5076;314,33;15;3
Casa;195;Atanasio Girardot;94;94;3;1;3,445151;-76,5076;314,33;15;3
Casa;269;Atanasio Girardot;144;144;3;2;3,445151;-76,5076;314,33;15;3
Apartamento;135;Urbanización Barranquilla;56;56;3;2;3,480113;-76,4995;158,40;3;3
Apartamento;108;Urbanización Barranquilla;64;64;3;2;3,476428;-76,5011;158,40;5;3
Casa;220;La Base;152;78;6;2;3,45285;-76,4969;222,50;4;3
Casa;200;Belalcazar;189;189;7;1;3,441158;-76,5236;280,00;31;3
Apartamento;180;Belisario Caicedo;77;77;3;2;3,413886;-76,5567;434,00;27;3
Casa;350;Belisario Caicedo;76;76;7;4;3,4142;-76,557;434,00;32;3
Apartamento;305;Bella Suiza Alta;125;125;3;3;3,4082;-76,565;305,00;0;5
Casa;1200;Bella Suiza Alta;900;900;4;4;3,4152;-76,562;1200,00;58;5
Casa;260;Benjamín Herrera;280;154;5;2;3,430048;-76,5158;300,00;12;3
Casa;200;Benjamín Herrera;196;196;4;2;3,447736;-76,5163;233,33;19;3
Casa;200;Benjamín Herrera;120;120;4;1;3,447736;-76,5163;233,33;19;3
Apartamento;118;Bosques Del Limonar;58;58;3;1;3,39901;-76,5288;217,79;4;4
Apartamento;265;Alferez Real;81;81;3;2;3,38926;-76,5461;589,36;3;3
Apartamento;270;Bochalema;86;86;2;2;3,365296;-76,5324;336,77;2;4
Apartamento;210;Bochalema;75;75;2;2;3,428078;-76,5277;389,55;7;4
Apartamento;235;Bosque;70;70;3;2;3,489241;-76,5358;462,52;6;5
Apartamento;250;Bosque;96;96;4;3;3,489241;-76,5358;462,52;6;5
Apartamento;258;Bosque;89;89;3;2;3,489241;-76,5358;462,52;6;5
Casa;369;Bosque;210;210;3;3;3,489241;-76,5358;462,52;6;5
Casa;370;Bosque;350;300;6;5;3,489241;-76,5358;462,52;6;5
Casa;374;Bosque;210;210;3;3;3,489241;-76,5358;462,52;6;5
Casa;385;Bosque;280;189;4;4;3,489241;-76,5358;462,52;6;5
Casa;447;Bosque;240;240;6;3;3,489241;-76,5358;462,52;6;5
Apartamento;450;Bosque;209;209;4;5;3,489241;-76,5358;462,52;6;5
Casa;450;Bosque;250;220;4;3;3,489241;-76,5358;462,52;6;5
Apartamento;450;Bosque;230;230;5;4;3,489241;-76,5358;462,52;6;5
Casa;450;Bosque;250;250;5;4;3,489241;-76,5358;462,52;6;5
Apartamento;450;Bosque;180;180;3;2;3,489241;-76,5358;462,52;6;5
Casa;460;Bosque;265;265;4;3;3,489241;-76,5358;462,52;6;5
Apartamento;500;Bosque;250;190;5;4;3,489241;-76,5358;462,52;6;5
Casa;550;Bosque;300;300;6;5;3,489241;-76,5358;462,52;6;5
Casa;570;Bosque;470;470;6;6;3,489241;-76,5358;462,52;6;5
Apartamento;750;Bosque;238;238;3;3;3,489241;-76,5358;462,52;6;5
Apartamento;360;Bosque;125;125;3;4;3,451646;-76,5319;431,07;15;5
Casa;250;Santa Teresita;94;94;3;3;3,4012;-76,507;157,16;31;6
Apartamento;175;Ciudad 2000;66;66;3;2;3,394622;-76,52;236,25;3;4
Apartamento;240;Ciudad 2000;75;75;3;2;3,394622;-76,52;236,25;3;4
Casa;360;Ciudad 2000;180;180;4;4;3,394622;-76,52;236,25;3;4
Apartamento;180;Bosques Del Limonar;60;60;2;2;3,398266;-76,5387;377,14;4;4
Apartamento;190;Bosques Del Limonar;58;58;1;2;3,398266;-76,5387;377,14;4;4
Casa;475;Bosques Del Limonar;300;150;3;5;3,398266;-76,5387;377,14;4;4
Casa;599;Bosques Del Limonar;324;282;4;4;3,398266;-76,5387;377,14;4;4
Apartamento;250;Bosques Del Limonar;80;80;3;2;3,489241;-76,5358;462,52;6;4
Apartamento;148;Bretaña;100;100;3;3;3,3982;-76,54;482,72;6;3
Apartamento;148;Bretaña;100;100;3;3;3,451646;-76,5319;431,07;15;3
Casa;325;Bretaña;266;266;6;3;3,439981;-76,5329;378,33;20;3
Casa;620;Bretaña;400;400;8;3;3,439981;-76,5329;378,33;20;3
Apartamento;105;Brisas De Los Alamos;57;57;3;2;3,491282;-76,5069;161,09;4;3
Apartamento;110;Brisas De Los Alamos;62;62;3;2;3,491282;-76,5069;161,09;4;3
Apartamento;110;Brisas De Los Alamos;55;55;3;2;3,491282;-76,5069;161,09;4;3
Casa;137;Brisas De Los Alamos;76;76;2;3;3,491282;-76,5069;161,09;4;3
Apartamento;150;Brisas De Los Alamos;55;55;3;2;3,491282;-76,5069;161,09;4;3
Casa;160;Brisas De Los Alamos;80;80;3;2;3,491282;-76,5069;161,09;4;3
Casa;160;Brisas De Los Alamos;120;120;3;2;3,491282;-76,5069;161,09;4;3
Casa;230;Brisas De Los Alamos;104;104;5;4;3,491282;-76,5069;161,09;4;3
Apartamento;125;Brisas De Los Alamos;62;62;3;2;3,494529;-76,5023;206,17;7;3
Apartamento;135;Brisas De Los Alamos;62;62;3;2;3,494529;-76,5023;206,17;7;3
Casa;200;Los Andes;126;126;3;2;3,470603;-76,4976;346,67;2;3
Apartamento;155;Buenos Aires;72;72;3;2;3,39289;-76,5495;698,89;8;3
Casa;320;Buenos Aires;275;180;9;5;3,39289;-76,5495;698,89;8;3
Apartamento;160;Caldas;70;70;3;2;3,395327;-76,5481;370,00;8;3
Casa;250;Valle Del Lili;75;75;3;2;3,3732;-76,515;262,83;0;5
Apartamento;286;Calima;73;73;3;2;3,485648;-76,5004;642,00;7;3
Casa;998;Calima;419;419;7;10;3,485648;-76,5004;642,00;7;3
Casa;150;Calimio Desepaz;200;200;6;5;3,414784;-76,4689;162,50;29;1
Casa;85;Calimio Norte;140;140;4;2;3,487878;-76,4845;118,50;14;2
Apartamento;85;Calimio Norte;58;58;3;2;3,486949;-76,4841;118,50;16;2
Apartamento;95;Calipso;48;48;3;1;3,425666;-76,4993;105,00;30;3
Apartamento;115;Calipso;60;60;3;2;3,425666;-76,4993;105,00;30;3
Casa;360;Camino Real;100;100;3;2;3,405523;-76,542;394,21;5;5
Apartamento;155;Camino Real;75;75;3;1;3,407595;-76,5411;349,33;9;5
Apartamento;240;Camino Real;71;71;2;2;3,407595;-76,5411;349,33;9;5
Apartamento;240;Camino Real;94;94;3;2;3,407595;-76,5411;349,33;9;5
Casa;295;Camino Real;110;110;3;3;3,407595;-76,5411;349,33;9;5
Casa;310;Camino Real;100;100;3;3;3,407595;-76,5411;349,33;9;5
Apartamento;370;Camino Real;132;132;4;3;3,407595;-76,5411;349,33;9;5
Casa;280;Caney;123;123;3;3;3,387431;-76,5156;305,00;2;4
Casa;285;Caney;175;175;3;3;3,379897;-76,5156;269,71;2;4
Casa;285;Caney;175;117;4;4;3,382;-76,516;299,76;4;4
Casa;340;Caney;148;148;3;3;3,385493;-76,5181;301,57;5;4
Casa;280;Caney;120;120;4;3;3,451462;-76,5406;577,37;9;4
Apartamento;135;Caney;54;54;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;140;Caney;50;50;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;140;Caney;55;55;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;142;Caney;54;54;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;148;Caney;56;56;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;150;Caney;210;49;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;150;Caney;68;68;2;1;3,383238;-76,5184;299,83;10;4
Apartamento;152;Caney;53;53;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;155;Caney;58;58;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;155;Caney;50;50;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;155;Caney;66,14;55,85;2;2;3,383047;-76,5188;299,83;10;4
Apartamento;160;Caney;60;60;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;172;Caney;65;65;2;2;3,383238;-76,5184;299,83;10;4
Apartamento;180;Caney;54;54;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;195;Caney;74;74;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;205;Caney;80;80;3;2;3,383238;-76,5184;299,83;10;4
Casa;220;Caney;86;86;4;4;3,383238;-76,5184;299,83;10;4
Casa;225;Caney;80;80;4;4;3,383238;-76,5184;299,83;10;4
Casa;230;Caney;87;87;3;3;3,383238;-76,5184;299,83;10;4
Apartamento;230;Caney;75;75;3;2;3,383238;-76,5184;299,83;10;4
Casa;230;Caney;140;140;5;2;3,383238;-76,5184;299,83;10;4
Apartamento;258;Caney;85;85;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;260;Caney;75;75;3;2;3,383238;-76,5184;299,83;10;4
Casa;260;Caney;150;150;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;265;Caney;93;93;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;270;Caney;92;92;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;270;Caney;93;93;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;279;Caney;160;110;6;2;3,382765;-76,5229;332,73;10;4
Apartamento;280;Caney;76;76;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;280;Caney;84;84;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;280;Caney;93;93;3;2;3,383238;-76,5184;299,83;10;4
Casa;285;Caney;65;65;4;3;3,383238;-76,5184;299,83;10;4
Apartamento;290;Caney;92;92;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;290;Caney;115;115;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;305;Caney;89;79;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;310;Caney;98;98;3;3;3,383238;-76,5184;299,83;10;4
Casa;310;Caney;180;180;4;3;3,383238;-76,5184;299,83;10;4
Casa;315;Caney;100;100;4;2;3,383238;-76,5184;299,83;10;4
Apartamento;320;Caney;95;95;3;3;3,383238;-76,5184;299,83;10;4
Casa;320;Caney;140;140;4;3;3,383238;-76,5184;299,83;10;4
Casa;340;Caney;150;150;3;2;3,383238;-76,5184;299,83;10;4
Apartamento;350;Caney;125;125;3;3;3,383238;-76,5184;299,83;10;4
Apartamento;355;Caney;125;125;3;3;3,383238;-76,5184;299,83;10;4
Casa;360;Caney;160;160;3;3;3,383238;-76,5184;299,83;10;4
Casa;390;Caney;220;220;5;4;3,383238;-76,5184;299,83;10;4
Casa;390;Caney;250;250;4;4;3,383238;-76,5184;299,83;10;4
Casa;430;Caney;230;230;7;5;3,383238;-76,5184;299,83;10;4
Casa;440;Caney;350;350;5;4;3,383238;-76,5184;299,83;10;4
Casa;450;Caney;320;320;7;4;3,383238;-76,5184;299,83;10;4
Casa;930;Caney;395;395;9;7;3,383238;-76,5184;299,83;10;4
Casa;223;Caney;77;77;3;3;3,385348;-76,5235;346,07;12;4
Casa;320;Caney;94;94;3;2;3,385348;-76,5235;346,07;12;4
Apartamento;385;Caney;128;128;4;4;3,385348;-76,5235;346,07;12;4
Apartamento;156;Caney;60;60;2;2;3,4332;-76,469;153,50;13;4
Casa;430;Caney;275;275;4;3;3,424891;-76,5025;430,00;38;4
Apartamento;183;Cañaveralejo;77;77;3;3;3,408865;-76,5474;463,11;3;5
Apartamento;123;Cañaveralejo;52;52;3;1;3,41583;-76,5505;516,73;5;5
Apartamento;520;Cañaveralejo;99;70;3;3;3,404446;-76,544;560,71;5;5
Apartamento;133;Cañaverales;60;60;3;1;3,396894;-76,5285;339,58;3;5
Apartamento;140;Cañaverales;60;60;3;1;3,396894;-76,5285;339,58;3;3
Apartamento;154;Cañaverales;52;52;3;1;3,396894;-76,5285;339,58;3;3
Apartamento;138;Cañaverales;56;56;3;1;3,439091;-76,4718;132,00;23;3
Casa;680;Capri;268;268;4;6;3,3922;-76,544;339,19;1;5
Apartamento;210;Capri;70;70;3;2;3,389892;-76,5438;336,22;2;5
Apartamento;210;Capri;94;94;3;2;3,389892;-76,5438;336,22;2;5
Apartamento;245;Capri;87;87;3;2;3,389892;-76,5438;336,22;2;5
Apartamento;250;Capri;104;104;3;3;3,389892;-76,5438;336,22;2;5
Apartamento;250;Capri;75;75;2;2;3,389892;-76,5438;336,22;2;5
Apartamento;250;Capri;108;108;3;3;3,389892;-76,5438;336,22;2;5
Apartamento;250;Capri;108;108;3;3;3,389892;-76,5438;336,22;2;5
Apartamento;250;Capri;111;111;4;3;3,389892;-76,5438;336,22;2;5
Apartamento;250;Capri;90;90;3;2;3,389892;-76,5438;336,22;2;5
Apartamento;265;Capri;83;83;4;2;3,3812;-76,542;431,36;2;5
Apartamento;280;Capri;94;94;3;3;3,389892;-76,5438;336,22;2;5
Casa;342;Capri;235;235;6;5;3,389892;-76,5438;336,22;2;5
Casa;700;Capri;400;400;8;4;3,389892;-76,5438;336,22;2;5
Casa;700;Capri;400;400;4;2;3,389892;-76,5438;336,22;2;5
Apartamento;290;Capri;180;180;4;3;3,3862;-76,543;317,50;3;5
Apartamento;220;Capri;85;85;2;2;3,388478;-76,5415;336,50;6;5
Apartamento;215;Capri;70;70;3;2;3,385348;-76,5235;346,07;12;5
Apartamento;320;Capri;93;93;3;2;3,385348;-76,5235;346,07;12;5
Apartamento;190;Capri;94;94;3;2;3,451646;-76,5319;431,07;15;5
Apartamento;60;Carlos Lleras Restrepo;50;50;2;1;3,441817;-76,4895;193,33;26;2
Apartamento;140;Carlos Lleras Restrepo;140;140;3;1;3,441817;-76,4895;193,33;26;2
Casa;600;Cedro;455;455;7;3;3,432987;-76,5383;541,36;4;4
Casa;980;Cedro;360;360;7;3;3,432987;-76,5383;541,36;4;4
Apartamento;126;Centenario;50;50;1;1;3,453271;-76,5376;663,65;4;5
Apartamento;320;Centenario;140;140;3;3;3,453271;-76,5376;663,65;4;5
Apartamento;370;Centenario;147;147;3;4;3,453271;-76,5376;663,65;4;5
Apartamento;400;Centenario;110;110;3;2;3,453271;-76,5376;663,65;4;5
Apartamento;530;Centenario;196;196;3;4;3,453271;-76,5376;663,65;4;5
Apartamento;560;Centenario;177;177;3;3;3,453271;-76,5376;663,65;4;5
Apartamento;700;Centenario;350;350;3;4;3,454364;-76,5364;631,53;4;5
Apartamento;850;Centenario;167;167;3;4;3,453271;-76,5376;663,65;4;5
Casa;900;Centenario;330;330;3;2;3,453366;-76,5362;467,41;5;5
Apartamento;220;Centro;100;100;3;2;3,468014;-76,5275;532,25;3;3
Casa;850;Centro;200;200;2;2;3,448747;-76,5355;575,00;8;3
Apartamento;110;Centro;104;104;3;2;3,451646;-76,5319;431,07;15;3
Casa;150;Centro;146;146;4;3;3,451646;-76,5319;431,07;15;3
Casa;190;Centro;153;153;5;2;3,451646;-76,5319;431,07;15;3
Casa;210;Centro;200;200;6;3;3,451646;-76,5319;431,07;15;3
Apartamento;250;Centro;130;130;3;2;3,451646;-76,5319;431,07;15;3
Apartamento;380;Centro;330;330;2;3;3,451646;-76,5319;431,07;15;3
Casa;420;Centro;378;378;10;4;3,451646;-76,5319;431,07;15;3
Casa;430;Centro;160;160;8;5;3,451646;-76,5319;431,07;15;3
Casa;850;Centro;200;200;2;2;3,451646;-76,5319;431,07;15;3
Apartamento;450;Cerro Cristales;117;115;4;3;3,42979;-76,5527;570,83;3;5
Casa;350;Champagñat;271;271;5;3;3,42833;-76,535;434,09;3;4
Casa;470;Champagñat;196;196;5;2;3,42833;-76,535;434,09;3;4
Casa;480;Champagñat;300;300;8;7;3,42833;-76,535;434,09;3;4
Casa;350;Champagñat;168;168;3;3;3,431474;-76,5347;440,00;4;4
Casa;380;Champagñat;204;204;8;4;3,451462;-76,5406;577,37;9;4
Casa;290;Chapinero;308;308;4;3;3,445068;-76,5018;264,80;12;3
Casa;300;Chapinero;130;130;7;4;3,445068;-76,5018;264,80;12;3
Apartamento;85;Chiminangos;55;55;3;1;3,478158;-76,4931;94,57;13;3
Apartamento;89;Chiminangos;60;60;3;1;3,478158;-76,4931;94,57;13;3
Apartamento;110;Chiminangos;60;60;3;1;3,478158;-76,4931;94,57;13;3
Apartamento;115;Chiminangos;42;42;3;2;3,478158;-76,4931;94,57;13;3
Apartamento;120;Chiminangos;60;60;3;1;3,478158;-76,4931;94,57;13;3
Apartamento;68;Chiminangos;60;60;3;1;3,477199;-76,4906;94,57;16;3
Apartamento;75;Chiminangos;55;55;3;1;3,477199;-76,4906;94,57;16;3
Apartamento;330;Chipichape;123;123;3;3;3,470698;-76,5315;804,17;0;4
Apartamento;730;Chipichape;156;156;4;5;3,470698;-76,5315;804,17;0;4
Apartamento;760;Chipichape;156;156;3;4;3,470698;-76,5315;804,17;0;4
Apartamento;240;Chipichape;94;94;2;2;3,476013;-76,5278;630,63;1;4
Apartamento;295;Chipichape;110;110;3;3;3,475974;-76,5278;630,63;1;4
Casa;700;Chipichape;213;213;4;4;3,476051;-76,5278;630,63;1;4
Apartamento;730;Chipichape;240;240;3;4;3,476013;-76,5278;630,63;1;4
Apartamento;1000;Chipichape;170;170;3;2;3,475974;-76,5278;630,63;1;4
Apartamento;435;Chipichape;123;123;3;3;3,479719;-76,5263;473,75;3;4
Apartamento;700;Chipichape;250;250;3;3;3,4772;-76,528;608,89;3;4
Apartamento;270;Cien Palos;70;70;2;2;3,438473;-76,5229;375,83;8;3
Casa;349;Ciudad 2000;145;145;4;3;3,42075;-76,5439;519,35;2;4
Apartamento;170;Ciudad 2000;65;65;3;2;3,391816;-76,517;299,80;3;4
Apartamento;180;Ciudad 2000;64;64;3;2;3,391816;-76,517;299,80;3;4
Casa;285;Ciudad 2000;90;90;3;2;3,391816;-76,517;299,80;3;4
Casa;290;Ciudad 2000;90;90;3;2;3,391816;-76,517;299,80;3;4
Casa;330;Ciudad 2000;235;235;7;5;3,391816;-76,517;299,80;3;4
Casa;480;Ciudad 2000;250;250;9;6;3,391816;-76,517;299,80;3;4
Apartamento;170;Ciudad 2000;61;61;3;2;3,3942;-76,519;290,23;4;4
Casa;65;Ciudad Córdoba;75;72;3;1;3,452756;-76,5278;65,00;29;3
Casa;75;Ciudad Córdoba;75;75;3;1;3,401592;-76,5046;173,13;32;3
Casa;93;Ciudad Córdoba;82;82;2;1;3,401592;-76,5046;173,13;32;3
Casa;110;Ciudad Córdoba;75;75;3;1;3,401592;-76,5046;173,13;32;3
Casa;118;Ciudad Córdoba;90;90;3;1;3,401592;-76,5046;173,13;32;3
Casa;120;Ciudad Córdoba;75;75;3;1;3,401592;-76,5046;173,13;32;3
Casa;120;Ciudad Córdoba;77;75;3;1;3,401592;-76,5046;173,13;32;3
Casa;125;Ciudad Córdoba;100;100;3;1;3,401592;-76,5046;173,13;32;3
Casa;130;Ciudad Córdoba;74;74;3;1;3,401592;-76,5046;173,13;32;3
Casa;135;Ciudad Córdoba;74;74;3;2;3,401592;-76,5046;173,13;32;3
Casa;350;Ciudad Córdoba;70;70;8;4;3,401592;-76,5046;173,13;32;3
Casa;105;Ciudad Córdoba Reservado;48;48;1;1;3,401592;-76,5046;173,13;32;1
Casa;125;Ciudad Córdoba Reservado;90;90;3;2;3,401592;-76,5046;173,13;32;1
Apartamento;275;Ciudad Jardín;83;83;2;2;3,359146;-76,5411;399,75;0;6
Apartamento;280;Ciudad Jardín;65;65;1;2;3,3672;-76,54;836,36;0;6
Apartamento;400;Ciudad Jardín;103;103;3;3;3,3572;-76,543;464,29;0;6
Apartamento;445;Ciudad Jardín;91;91;2;3;3,362;-76,54;342,25;0;6
Apartamento;470;Ciudad Jardín;123;123;4;4;3,358046;-76,5304;750,00;0;6
Apartamento;479;Ciudad Jardín;91;91;2;3;3,362;-76,54;342,25;0;6
